id,sweaterNumber,headshot,teamAbbrev,teamLogo,position,value,firstName.default,lastName.default,teamName.default,lastName.cs,lastName.fi,lastName.sk,firstName.cs,firstName.fi,firstName.sk,teamName.fr,firstName.de,firstName.es,firstName.sv,lastName.sv,firstName.fr,lastName.de,lastName.es
8477426,20,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477426.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,L,11,Nick,Paul,Lightning,,,,,,,,,,,,,,
8476454,93,https://assets.nhle.com/mugs/nhl/20242025/EDM/8476454.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,C,11,Ryan,Nugent-Hopkins,Oilers,,,,,,,,,,,,,,
8482109,13,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482109.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,L,11,Alexis,Lafrenière,Rangers,,,,,,,,,,,,,,
8482157,50,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482157.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,L,11,Will,Cuylle,Rangers,,,,,,,,,,,,,,
8478366,77,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478366.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,R,11,Frank,Vatrano,Ducks,,,,,,,,,,,,,,
8477998,37,https://assets.nhle.com/mugs/nhl/20242025/LAK/8477998.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,L,11,Warren,Foegele,Kings,,,,,,,,,,,,,,
8475799,62,https://assets.nhle.com/mugs/nhl/20242025/WPG/8475799.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,R,11,Nino,Niederreiter,Jets,,,,,,,,,,,,,,
8482089,63,https://assets.nhle.com/mugs/nhl/20242025/STL/8482089.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,L,11,Jake,Neighbours,Blues,,,,,,,,,,,,,,
8480459,24,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480459.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,C,11,Pius,Suter,Canucks,,,,,,,,,,,,,,
8473422,17,https://assets.nhle.com/mugs/nhl/20242025/CHI/8473422.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,L,11,Nick,Foligno,Blackhawks,,,,,,,,,,,,,,
8477501,13,https://assets.nhle.com/mugs/nhl/20242025/COL/8477501.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,R,11,Valeri,Nichushkin,Avalanche,Ničuškin,Nitshushkin,Ničuškin,Valerij,,Valerij,,,,,,,,
8482175,77,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482175.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,R,10,JJ,Peterka,Sabres,,,,,,,,,,,,,,
8482740,53,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482740.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,C,10,Wyatt,Johnston,Stars,,,,,,,,,,,,,,
8477409,23,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477409.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,C,10,Carter,Verhaeghe,Panthers,,,,,,,,,,,,,,
8476882,86,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476882.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,C,10,Teuvo,Teravainen,Blackhawks,Teräväinen,Teräväinen,Teräväinen,,,,,,,,Teräväinen,,,
8480012,40,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480012.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,C,10,Elias,Pettersson,Canucks,,,,,,,,,,,,,,
8474141,88,https://assets.nhle.com/mugs/nhl/20242025/DET/8474141.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,R,10,Patrick,Kane,Red Wings,,,,,,,,,,,,,,
8476392,17,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476392.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,C,10,Adam,Lowry,Jets,,,,,,,,,,,,,,
8478133,71,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478133.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,C,10,Jake,Evans,Canadiens,,,,,,,,,,,,,,
8482679,27,https://assets.nhle.com/mugs/nhl/20242025/CGY/8482679.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,R,10,Matt,Coronato,Flames,,,,,,,,,,,,,,
8482074,47,https://assets.nhle.com/mugs/nhl/20242025/CGY/8482074.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,C,10,Connor,Zary,Flames,,,,,,,,,,,,,,
8484166,19,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8484166.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,C,10,Adam,Fantilli,Blue Jackets,,,,,,,,,,,,,,
8480762,50,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480762.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,L,10,Eric,Robinson,Hurricanes,,,,,,,,,,,,,,
8482110,91,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482110.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,C,10,Dawson,Mercer,Devils,,,,,,,,,,,,,,
8479987,39,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479987.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,C,10,Morgan,Geekie,Bruins,,,,,,,,,,,,,,
8479638,55,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479638.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,R,10,Justin,Brazeau,Bruins,,,,,,,,,,,,,,
8478434,55,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478434.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,R,10,Keegan,Kolesar,Golden Knights,,,,,,,,,,,,,,
8476292,18,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476292.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,L,10,Ondrej,Palat,Devils,Palát,,Palát,Ondřej,,Ondřej,,,,,,,,
8480078,72,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480078.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,C,10,Filip,Chytil,Rangers,,,,,,,,,,,,,,
8482476,51,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482476.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,L,10,Emil,Heineman,Canadiens,,,,,,,,,,,,,,
8475848,11,https://assets.nhle.com/mugs/nhl/20242025/MTL/8475848.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,R,10,Brendan,Gallagher,Canadiens,,,,,,,,,,,,,,
8478233,88,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478233.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,L,10,Andrew,Mangiapane,Capitals,,,,,,,,,,,,,,
8479671,24,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479671.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,R,10,Mathieu,Olivier,Blue Jackets,,,,,,,,,,,,,,
8480009,20,https://assets.nhle.com/mugs/nhl/20242025/SEA/8480009.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,R,10,Eeli,Tolvanen,Kraken,,,,,,,,,,,,,,
8479316,11,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479316.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,C,10,Luke,Kunin,Sharks,,,,,,,,,,,,,,
8481032,47,https://assets.nhle.com/mugs/nhl/20242025/NJD/8481032.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,C,10,Paul,Cotter,Devils,,,,,,,,,,,,,,
8480855,22,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480855.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,C,10,Jack,McBain,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8475343,26,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475343.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,C,10,Nic,Dowd,Capitals,,,,,,,,,,,,,,
8481641,94,https://assets.nhle.com/mugs/nhl/20242025/COL/8481641.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,L,10,Joel,Kiviranta,Avalanche,,,,,,,,,,,,,,
8475745,13,https://assets.nhle.com/mugs/nhl/20242025/BOS/8475745.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,C,10,Charlie,Coyle,Bruins,,,,,,,,,,,,,,
8480800,43,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480800.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,D,9,Quinn,Hughes,Canucks,,,,,,,,,,,,,,
8482667,72,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482667.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,L,9,William,Eklund,Sharks,,,,,,,,,,,,,,
8482113,15,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482113.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,C,9,Anton,Lundell,Panthers,,,,,,,,,,,,,,
8473512,28,https://assets.nhle.com/mugs/nhl/20242025/OTT/8473512.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,R,9,Claude,Giroux,Senators,,,,,,,Sénateurs,,,,,,,
8476872,21,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476872.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,C,9,Scott,Laughton,Flyers,,,,,,,,,,,,,,
8473533,11,https://assets.nhle.com/mugs/nhl/20242025/CAR/8473533.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,C,9,Jordan,Staal,Hurricanes,,,,,,,,,,,,,,
8481601,10,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481601.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,R,9,Simon,Holmstrom,Islanders,Holmström,Holmström,Holmström,,,,,,,,Holmström,,,
8480028,48,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480028.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,C,9,Morgan,Frost,Flyers,,,,,,,,,,,,,,
8476419,44,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476419.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,C,9,Jean-Gabriel,Pageau,Islanders,,,,,,,,,,,,,,
8476399,20,https://assets.nhle.com/mugs/nhl/20242025/CGY/8476399.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,C,9,Blake,Coleman,Flames,,,,,,,,,,,,,,
8481528,24,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481528.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,C,9,Dylan,Cozens,Sabres,,,,,,,,,,,,,,
8478401,18,https://assets.nhle.com/mugs/nhl/20242025/BOS/8478401.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,C,9,Pavel,Zacha,Bruins,,,,,,,,,,,,,,
8475794,91,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475794.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,C,9,Tyler,Seguin,Stars,,,,,,,,,,,,,,
8482124,55,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482124.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,R,9,Quinton,Byfield,Kings,,,,,,,,,,,,,,
8476480,7,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476480.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,C,9,Vladislav,Namestnikov,Jets,Naměstnikov,,,,,,,,,,,,,
8480003,70,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480003.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,C,9,Jesper,Boqvist,Panthers,,,,,,,,,,,,,,
8478109,95,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478109.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,L,9,Victor,Olofsson,Golden Knights,,,,,,,,,,,,,,
8482809,53,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482809.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,R,9,Jackson,Blake,Hurricanes,,,,,,,,,,,,,,
8478463,72,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478463.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,L,9,Anthony,Beauvillier,Penguins,,,,,,,,,,,,,,
8479339,92,https://assets.nhle.com/mugs/nhl/20242025/MTL/8479339.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,L,9,Patrik,Laine,Canadiens,,,,,,,,,,,,,,
8471215,71,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471215.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,C,8,Evgeni,Malkin,Penguins,,,,Jevgenij,Jevgeni,Jevgenij,,,,,,,,
8477951,8,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477951.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,C,8,Nick,Schmaltz,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8476468,9,https://assets.nhle.com/mugs/nhl/20242025/VAN/8476468.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,C,8,J.T.,Miller,Canucks,,,,,,,,,,,,,,
8479410,98,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479410.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,D,8,Mikhail,Sergachev,Utah Hockey Club,Sergačov,Sergatshov,Sergačov,Michail,Mihail,Michail,Club de hockey de l'Utah,,,,,,,
8474600,59,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474600.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,D,8,Roman,Josi,Predators,,,,,,,,,,,,,,
8476459,93,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476459.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,C,8,Mika,Zibanejad,Rangers,,,,,,,,,,,,,,
8479999,37,https://assets.nhle.com/mugs/nhl/20242025/COL/8479999.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,C,8,Casey,Mittelstadt,Avalanche,,,,,,,,,,,,,,
8475170,10,https://assets.nhle.com/mugs/nhl/20242025/STL/8475170.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,C,8,Brayden,Schenn,Blues,,,,,,,,,,,,,,
8476892,55,https://assets.nhle.com/mugs/nhl/20242025/STL/8476892.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,D,8,Colton,Parayko,Blues,,,,,,,,,,,,,,
8477986,62,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477986.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,D,8,Brandon,Montour,Kraken,,,,,,,,,,,,,,
8482665,10,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482665.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,C,8,Matty,Beniers,Kraken,,,,,,,,,,,,,,
8475791,71,https://assets.nhle.com/mugs/nhl/20242025/CHI/8475791.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,L,8,Taylor,Hall,Blackhawks,,,,,,,,,,,,,,
8481605,2,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481605.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,D,8,Jackson,LaCombe,Ducks,,,,,,,,,,,,,,
8483524,51,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483524.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,C,8,Shane,Wright,Kraken,,,,,,,,,,,,,,
8475191,91,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475191.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,R,8,Reilly,Smith,Rangers,,,,,,,,,,,,,,
8477505,21,https://assets.nhle.com/mugs/nhl/20242025/SJS/8477505.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,C,8,Alexander,Wennberg,Sharks,,,,,,,,,,,,,,
8476921,48,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476921.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,L,8,Jordan,Martinook,Hurricanes,,,,,,,,,,,,,,
8478407,29,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478407.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,D,8,Vince,Dunn,Kraken,,,,,,,,,,,,,,
8474150,11,https://assets.nhle.com/mugs/nhl/20242025/CGY/8474150.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,C,8,Mikael,Backlund,Flames,,,,,,,,,,,,,,
8480849,27,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480849.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,C,8,Barrett,Hayton,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8477429,18,https://assets.nhle.com/mugs/nhl/20242025/DET/8477429.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,C,8,Andrew,Copp,Red Wings,,,,,,,,,,,,,,
8478542,17,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478542.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,C,8,Evan,Rodrigues,Panthers,,,,,,,,,,,,,,
8476871,70,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476871.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,L,8,Tanner,Pearson,Golden Knights,,,,,,,,,,,,,,
8473986,17,https://assets.nhle.com/mugs/nhl/20242025/ANA/8473986.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,L,8,Alex,Killorn,Ducks,,,,,,,,,,,,,,
8482097,22,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482097.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,R,8,Jack,Quinn,Sabres,,,,,,,,,,,,,,
8484153,91,https://assets.nhle.com/mugs/nhl/20242025/ANA/8484153.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,C,8,Leo,Carlsson,Ducks,,,,,,,,,,,,,,
8474189,20,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474189.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,C,8,Lars,Eller,Capitals,,,,,,,,,,,,,,
8479293,13,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479293.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,L,8,Brandon,Tanev,Kraken,,,,,,,,,,,,,,
8481624,95,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481624.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,R,8,Ilya,Mikheyev,Blackhawks,Michejev,Mihejev,Michejev,Ilja,Ilja,Iľja,,,,,,,,
8481596,12,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481596.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,C,8,Shane,Pinto,Senators,,,,,,,Sénateurs,,,,,,,
8481481,46,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481481.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,C,8,Blake,Lizotte,Penguins,,,,,,,,,,,,,,
8479400,80,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479400.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,L,7,Pierre-Luc,Dubois,Capitals,,,,,,,,,,,,,,
8480803,2,https://assets.nhle.com/mugs/nhl/20242025/EDM/8480803.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,D,7,Evan,Bouchard,Oilers,,,,,,,,,,,,,,
8476458,16,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476458.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,C,7,Ryan,Strome,Ducks,,,,,,,,,,,,,,
8482705,4,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482705.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,C,7,Cole,Sillinger,Blue Jackets,,,,,,,,,,,,,,
8482149,91,https://assets.nhle.com/mugs/nhl/20242025/WPG/8482149.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,C,7,Cole,Perfetti,Jets,,,,,,,,,,,,,,
8481554,84,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481554.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,R,7,Kaapo,Kakko,Kraken,,,,,,,,,,,,,,
8480802,71,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480802.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,C,7,Ryan,McLeod,Sabres,,,,,,,,,,,,,,
8477496,28,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477496.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,C,7,Elias,Lindholm,Bruins,,,,,,,,,,,,,,
8476461,14,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476461.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,C,7,Sean,Couturier,Flyers,,,,,,,,,,,,,,
8483445,61,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483445.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,L,7,Cutter,Gauthier,Ducks,,,,,,,,,,,,,,
8476469,40,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476469.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,R,7,Joel,Armia,Canadiens,,,,,,,,,,,,,,
8484958,7,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484958.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,R,7,Maxim,Tsyplakov,Islanders,Cyplakov,,Cyplakov,,Maksim,,,,,,,,,
8478493,14,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478493.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,C,7,Joel,Eriksson Ek,Wild,,,,,,,,,,,,,,
8476448,71,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476448.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,C,7,William,Karlsson,Golden Knights,,,,,,,,,,,,,,
8480220,27,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480220.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,L,7,Noah,Cates,Flyers,,,,,,,,,,,,,,
8474679,14,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474679.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,R,7,Gustav,Nyquist,Predators,,,,,,,,,,,,,,
8477919,89,https://assets.nhle.com/mugs/nhl/20242025/MIN/8477919.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,C,7,Frederick,Gaudreau,Wild,,,,,,,,,,,,,,
8476438,20,https://assets.nhle.com/mugs/nhl/20242025/STL/8476438.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,L,7,Brandon,Saad,Blues,,,,,,,,,,,,,,
8471724,58,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471724.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,D,7,Kris,Letang,Penguins,,,,,,,,,,,,,,
8476981,17,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476981.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,R,7,Josh,Anderson,Canadiens,,,,,,,,,,,,,,
8480185,27,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480185.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,C,7,Eetu,Luostarinen,Panthers,,,,,,,,,,,,,,
8475784,53,https://assets.nhle.com/mugs/nhl/20242025/EDM/8475784.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,L,7,Jeff,Skinner,Oilers,,,,,,,,,,,,,,
8482475,59,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482475.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,R,7,Yegor,Chinakhov,Blue Jackets,Činachov,Tshinahov,Činachov,Jegor,Jegor,Jegor,,,,,,,,
8484145,9,https://assets.nhle.com/mugs/nhl/20242025/BUF/8484145.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,L,7,Zach,Benson,Sabres,,,,,,,,,,,,,,
8470621,90,https://assets.nhle.com/mugs/nhl/20242025/EDM/8470621.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,R,7,Corey,Perry,Oilers,,,,,,,,,,,,,,
8477450,16,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477450.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,C,7,Jason,Dickinson,Blackhawks,,,,,,,,,,,,,,
8482713,25,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482713.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,R,7,Mackie,Samoskevich,Panthers,,,,,,,,,,,,,,
8481043,45,https://assets.nhle.com/mugs/nhl/20242025/BOS/8481043.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,L,7,Cole,Koepke,Bruins,,,,,,,,,,,,,,
8477944,15,https://assets.nhle.com/mugs/nhl/20242025/WSH/8477944.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,L,7,Jakub,Vrana,Capitals,Vrána,,Vrána,,,,,,,,,,,
8481582,89,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481582.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,L,7,Nicholas,Robertson,Maple Leafs,,,,,,,,,,,,,,
8482070,41,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482070.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,R,7,Mitchell,Chaffee,Lightning,,,,,,,,,,,,,,
8478831,82,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478831.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,C,7,Kevin,Stenlund,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8475763,13,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475763.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,R,7,Kevin,Hayes,Penguins,,,,,,,,,,,,,,
8483468,20,https://assets.nhle.com/mugs/nhl/20242025/BUF/8483468.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,C,7,Jiri,Kulich,Sabres,,,,Jiří,,Jiří,,,,,,,,
8481618,15,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481618.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,C,7,Alex,Newhook,Canadiens,,,,,,,,,,,,,,
8475167,77,https://assets.nhle.com/mugs/nhl/20242025/TBL/8475167.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,D,6,Victor,Hedman,Lightning,,,,,,,,,,,,,,
