"player_id","season_id","game_type_id"
8470039,20112012,3
8468540,20102011,2
8470966,20182019,3
8476807,20152016,2
8446513,19551956,3
8450941,20022003,3
8447338,19681969,3
8469569,20112012,2
8446482,19681969,2
8447024,19431944,3
8449277,19761977,3
8448811,19731974,2
8475831,20152016,3
8452535,19891990,2
8458954,20052006,3
8459541,20012002,2
8475660,20102011,2
8450646,19661967,3
8452217,19992000,2
8477416,20242025,2
8471262,20192020,3
8458568,20062007,3
8450832,19871988,3
8447592,19671968,3
8449715,19791980,2
8452019,19951996,3
8473461,20082009,2
8449483,19731974,3
8476945,20232024,2
8467343,20092010,3
8471245,20082009,3
8464975,20112012,3
8481519,20212022,3
8449555,19801981,3
8476979,20232024,2
8447066,19821983,2
8456932,19961997,3
8449018,19411942,3
8445859,19791980,3
8471685,20132014,3
8449694,19941995,3
8473914,20132014,3
8475761,20132014,3
8448612,19701971,3
8447274,19671968,3
8477956,20222023,3
8445150,19421943,3
8478458,20232024,3
8467355,20072008,2
8448117,19931994,3
8448194,19731974,3
8467370,20142015,3
8475149,20182019,3
8470778,20092010,3
8450103,19241925,3
8458454,20022003,3
8468515,20102011,3
8449348,19861987,3
8474053,20182019,3
8449371,19721973,3
8474889,20202021,2
8452535,19841985,2
8468172,20012002,3
8475181,20152016,3
8480009,20222023,3
8448626,19921993,3
8467389,20112012,3
8448622,19961997,3
8451875,19791980,2
8478042,20152016,3
8458052,20012002,3
8449618,19791980,2
8445600,19791980,2
8475798,20192020,3
8445332,19711972,2
8475200,20152016,3
8469665,20142015,3
8455805,20022003,3
8446011,19911992,2
8444996,19601961,3
8464960,20012002,3
8449749,19891990,3
8478970,20222023,3
8445127,19221923,3
8446125,19921993,2
8452157,20002001,3
8468524,20012002,2
8471239,20172018,2
8447884,19331934,3
8445833,19491950,3
8451990,19751976,3
8446826,19871988,3
8456455,19951996,3
8451308,19861987,3
8447884,19311932,3
8445022,19701971,2
8470144,20152016,3
8448231,19441945,3
8460763,19951996,3
8445089,19721973,2
8447193,19841985,3
8448382,19901991,2
8467943,20072008,3
8476918,20222023,3
8448438,19751976,2
8445600,19691970,3
8474739,20132014,3
8482245,20242025,2
8445981,19781979,2
8469548,20072008,3
8468502,20072008,3
8467370,20062007,3
8446831,20012002,2
8449303,19581959,2
8459173,19941995,3
8446289,19871988,3
8449155,19681969,3
8447591,19671968,3
8445568,19961997,2
8476975,20172018,3
8446997,19891990,3
8448928,19421943,3
8465253,20062007,3
8475361,20112012,2
8445456,19751976,2
8451732,19821983,2
8448462,19251926,3
8446071,19891990,3
8444894,19971998,3
8450408,19911992,3
8477465,20202021,2
8448626,19831984,3
8473461,20112012,2
8445535,19311932,3
8447172,19731974,3
8446318,19541955,3
8479975,20222023,2
8445600,19761977,3
8449990,19171918,2
8451695,19751976,2
8448240,19691970,2
8475361,20152016,2
8449859,19671968,2
8475208,20242025,2
8470201,20142015,3
8445103,19791980,3
8481704,20232024,3
8451224,20052006,3
8450020,19661967,3
8459140,20082009,3
8470640,20142015,3
8450834,19931994,2
8481598,20212022,3
8467875,20032004,3
8445568,19911992,3
8459425,19992000,3
8448444,19721973,3
8450805,19781979,3
8444934,19671968,2
8445458,19941995,2
8446696,19731974,2
8446173,19581959,3
8466141,20162017,2
8446886,19301931,3
8459463,20032004,2
8450725,19901991,3
8449359,19411942,3
8475809,20202021,2
8449096,19821983,3
8467511,20092010,2
8447144,19331934,3
8470775,20142015,3
8451354,19731974,3
8462047,19951996,2
8458620,20032004,3
8467452,20152016,3
8470880,20112012,2
8478450,20242025,2
8480263,20172018,2
8471794,20072008,3
8473453,20232024,2
8447568,19671968,3
8447901,19521953,3
8475324,20212022,3
8458522,20002001,3
8470063,20082009,3
8477225,20152016,2
8470606,20122013,3
8479346,20212022,3
8460705,20022003,2
8467535,20052006,3
8449549,19881989,3
8449837,19391940,3
8466339,20052006,3
8475287,20172018,3
8477213,20162017,3
8449346,19831984,2
8479400,20202021,3
8469547,20062007,3
8451917,19831984,3
8452157,19901991,3
8448449,19831984,2
8462036,20082009,3
8474096,20102011,3
8448139,19381939,3
8460520,19981999,3
8448937,19771978,2
8458598,19981999,3
8462045,19981999,3
8451513,19751976,3
8460496,19981999,3
8447810,19491950,3
8467343,20022003,3
8475169,20212022,3
8449817,19291930,3
8460715,19971998,2
8468114,20112012,3
8451538,19701971,2
8452217,19961997,3
8476892,20152016,3
8447137,19771978,2
8479987,20232024,3
8447048,19691970,2
8474682,20162017,2
8445276,19821983,2
8448644,19761977,3
8470257,20182019,3
8446497,19861987,3
8476399,20202021,3
8458537,20052006,3
8447545,19171918,3
8445249,19771978,2
8476975,20132014,3
8448664,19891990,3
8446728,19551956,3
8480776,20232024,2
8477369,20172018,3
8448707,19861987,3
8474765,20122013,2
8474590,20142015,3
8448043,19721973,2
8444997,19701971,2
8447154,19711972,3
8475744,20142015,3
8447591,19621963,3
8456830,20022003,2
8458576,20002001,2
8445084,19701971,2
8465166,20132014,3
8451022,19931994,3
8446658,19741975,3
8459628,20032004,3
8459051,19951996,2
8447859,19251926,3
8448859,19841985,3
8452285,20022003,3
8449951,19921993,3
8471234,20082009,2
8465978,20132014,3
8451965,19801981,3
8446181,19841985,2
8481689,20222023,2
8480045,20212022,2
8458943,20012002,3
8445865,19641965,3
8460254,20022003,3
8479979,20202021,2
8474651,20172018,2
8448087,19211922,3
8445638,19551956,3
8478007,20232024,2
8447066,19821983,3
8457421,19941995,3
8448464,19711972,3
8460639,20082009,3
8480420,20182019,2
8476958,20212022,3
8446982,19861987,3
8447121,19871988,3
8448700,19761977,3
8447049,19711972,3
8479331,20232024,2
8446866,19741975,3
8448303,19951996,3
8470700,20082009,3
8446861,19451946,3
8460661,20102011,3
8445474,19371938,3
8446135,19491950,3
8447832,19261927,3
8445617,19861987,3
8446997,19901991,3
8447436,19891990,3
8448649,19821983,2
8470778,20082009,3
8447303,19861987,2
8483567,20242025,2
8445803,19851986,2
8462255,20032004,2
8446430,19811982,3
8460629,19992000,3
8466191,19992000,3
8457866,20002001,2
8446057,19771978,3
8471208,20052006,3
8478483,20212022,3
8450137,19181919,3
8451343,19911992,3
8480336,20222023,3
8458527,20072008,3
8451697,19811982,3
8470778,20132014,3
8452246,19931994,3
8445685,19771978,3
8478042,20222023,3
8476885,20182019,3
8474189,20162017,3
8482460,20232024,3
8448061,19341935,3
8448235,19501951,3
8445611,19811982,3
8475789,20222023,3
8447078,19871988,3
8447786,19541955,2
8445546,19871988,3
8447322,19621963,2
8446735,19891990,3
8447166,19501951,3
8451476,19861987,3
8479496,20222023,3
8445694,19851986,2
8446316,19851986,2
8446514,19221923,3
8451774,20022003,3
8476871,20132014,3
8447680,19851986,3
8451354,19761977,3
8459534,19981999,3
8470564,20062007,3
8450646,19741975,3
8445332,19731974,2
8460516,19992000,2
8445865,19541955,3
8448694,19821983,3
8474646,20102011,3
8445000,19981999,3
8445462,19911992,3
8466192,20012002,2
8449933,19751976,3
8449713,19831984,3
8445874,19261927,3
8449102,19821983,3
8452535,19951996,2
8445509,19381939,3
8470599,20122013,3
8445277,19851986,3
8450259,19791980,3
8446200,19751976,3
8450512,19831984,3
8446480,19921993,3
8469732,20032004,2
8448515,19851986,3
8450127,19281929,3
8447529,19731974,2
8476392,20222023,3
8471186,20052006,2
8445792,19761977,2
8447913,19331934,3
8460540,20012002,3
8446051,19931994,3
8474166,20232024,2
8475323,20132014,3
8459289,19941995,2
8472382,20112012,3
8476899,20182019,2
8458048,20012002,3
8446689,19441945,3
8448542,19931994,2
8477479,20232024,2
8447193,19781979,3
8466182,20062007,3
8477969,20172018,3
8482123,20242025,2
8477494,20152016,3
8471386,20092010,3
8449961,19951996,3
8447904,19401941,3
8448484,19911992,3
8471887,20172018,3
8451352,19691970,2
8476419,20242025,2
8450900,19981999,3
8484290,20222023,2
8458532,19951996,2
8465170,20022003,3
8449745,19881989,3
8451302,19901991,3
8447318,19291930,3
8481032,20242025,2
8459463,20062007,2
8448516,19821983,3
8449967,19651966,2
8460707,20022003,3
8481641,20242025,2
8476381,20152016,3
8449789,19821983,3
8445874,19231924,3
8471306,20192020,2
8448825,19931994,3
8451794,19811982,3
8467352,20022003,3
8447617,19731974,2
8449284,19851986,3
8451246,19801981,3
8459549,20002001,2
8462147,20012002,3
8458590,20022003,3
8469465,20092010,3
8477424,20192020,2
8477312,20212022,2
8459140,19981999,3
8447400,19901991,3
8466285,20102011,3
8478067,20192020,3
8476312,20222023,3
8448521,19831984,3
8451107,19851986,3
8446100,19781979,3
8445829,19611962,2
8447330,19631964,2
8447833,19521953,3
8467959,20022003,2
8450640,19751976,3
8476341,20192020,2
8450627,19911992,2
8468500,20092010,3
8466159,20012002,2
8476331,20192020,3
8459494,19971998,3
8458988,19941995,2
8445133,19231924,3
8478146,20192020,3
8449681,19951996,2
8476278,20242025,2
8445132,19491950,2
8449860,19881989,3
8457491,19911992,3
8460612,20052006,2
8449320,19771978,3
8447296,19751976,3
8450702,19881989,2
8451122,19951996,3
8462114,20032004,3
8462147,20032004,2
8470358,20142015,3
8480205,20232024,2
8446085,19861987,3
8480356,20212022,2
8451528,19691970,3
8462036,20012002,3
8448841,19941995,3
8456595,20062007,3
8446617,19371938,3
8451053,19801981,3
8470594,20062007,3
8481813,20202021,3
8446605,19701971,3
8450645,19891990,3
8449096,19911992,2
8469152,20062007,3
8446082,19921993,3
8450343,19841985,3
8474192,20122013,3
8458991,20022003,3
8449241,19511952,3
8445517,19461947,3
8451905,19931994,3
8450138,19711972,2
8446976,19731974,3
8470318,20142015,3
8449138,19761977,3
8467959,20032004,2
8477237,20182019,2
8476419,20202021,3
8477839,20212022,3
8447449,19971998,2
8471306,20142015,2
8447709,19941995,3
8450043,19271928,3
8451098,19751976,2
8449450,19992000,3
8447137,19731974,2
8469639,20102011,3
8470201,20062007,3
8479458,20232024,2
8478498,20232024,3
8449435,19691970,3
8445197,19881989,3
8459087,19971998,2
8447386,19901991,3
8469675,20102011,2
8445724,19831984,3
8446497,19931994,3
8451689,19841985,3
8445273,19811982,3
8449157,19461947,3
8466249,19992000,3
8475683,20222023,2
8451359,20052006,3
8469919,20062007,3
8451538,19691970,2
8447473,19341935,3
8447764,19751976,2
8456411,19931994,2
8477409,20212022,3
8456870,19961997,3
8471338,20122013,3
8476889,20222023,3
8445908,19371938,3
8449807,20052006,2
8471216,20082009,3
8449806,19681969,2
8452239,19921993,3
8448772,19861987,3
8451528,19711972,2
8446205,19871988,3
8476472,20162017,3
8445255,19241925,2
8448644,19791980,3
8458541,20052006,3
8476234,20172018,2
8449069,19711972,3
8466148,20092010,3
8474565,20232024,3
8477034,20232024,2
8446285,19741975,3
8477484,20172018,2
8451298,19841985,3
8451653,19861987,2
8471226,20162017,3
8451623,19781979,2
8473618,20182019,3
8459670,20052006,3
8448754,19821983,3
8469732,20072008,2
8448227,19651966,3
8451372,19861987,3
8475455,20202021,3
8449277,19791980,3
8450129,19731974,2
8449348,19841985,3
8475164,20132014,3
8475722,20192020,3
8477845,20162017,3
8445512,19351936,3
8470860,20152016,2
8448091,20032004,3
8445132,19451946,3
8447186,19751976,2
8465050,20002001,3
8470120,20112012,3
8474685,20162017,3
8449893,19871988,3
8447998,19691970,3
8451029,19811982,3
8464975,20052006,3
8446468,19911992,3
8480022,20202021,2
8449924,19911992,3
8446843,19291930,2
8477969,20182019,3
8458940,19931994,3
8446561,19461947,3
8448434,19731974,2
8446560,19741975,2
8467439,20102011,3
8447687,19971998,3
8467834,20012002,2
8481581,20242025,2
8447709,19981999,3
8449594,19691970,2
8451793,19851986,3
8456760,19921993,3
8457222,20022003,3
8460562,20052006,3
8474749,20162017,3
8448947,19461947,3
8445151,19651966,3
8447709,19881989,2
8447209,19731974,2
8452148,19921993,2
8482055,20212022,3
8480263,20222023,2
8447761,19181919,3
8449393,19401941,3
8445977,19931994,3
8470860,20112012,2
8467332,20122013,3
8475883,20152016,2
8446053,20002001,3
8481690,20232024,2
8448117,19811982,3
8475311,20242025,2
8451991,19951996,3
8452368,19801981,3
8478009,20232024,2
8475855,20132014,3
8445037,19301931,3
8448437,19721973,2
8446679,19771978,3
8474013,20242025,2
8449837,19461947,3
8462152,20032004,3
8468704,20052006,3
8448845,19871988,3
8458590,20112012,3
8478133,20242025,2
8449168,19901991,3
8476891,20172018,3
8451791,19831984,3
8446213,19911992,3
8445028,19541955,3
8451960,19661967,2
8480823,20232024,3
8446625,19821983,2
8448772,19901991,3
8451308,19781979,3
8449979,19671968,2
8447837,19641965,3
8452287,19811982,3
8477964,20232024,3
8471958,20122013,3
8446850,19471948,3
8445000,19961997,3
8462052,20072008,2
8468481,20102011,2
8446142,19631964,3
8458984,19992000,3
8446295,19941995,3
8456830,19941995,3
8475883,20192020,3
8449987,19271928,3
8476902,20182019,3
8478406,20222023,2
8469506,20132014,3
8474596,20192020,3
8448372,19361937,3
8468083,20102011,3
8444970,19581959,3
8446803,19811982,3
8447350,19981999,3
8482511,20232024,3
8451655,19801981,2
8471750,20112012,3
8446830,19951996,3
8471392,20162017,3
8467483,20012002,3
8478499,20222023,3
8459308,20012002,3
8444869,19741975,2
8446751,19521953,3
8447303,19841985,3
8459450,19981999,3
8478569,20172018,3
8447435,19861987,3
8447687,20032004,2
8446165,19911992,3
8466138,20212022,3
8480853,20242025,2
8449602,19611962,3
8475613,20142015,3
8449736,19721973,3
8445208,19811982,3
8457463,19961997,2
8471469,20052006,2
8446477,19801981,2
8449038,19291930,3
8470616,20122013,3
8459538,19981999,3
8445846,19421943,3
8473700,20132014,3
8446687,19611962,2
8447252,19661967,2
8448901,19801981,3
8446029,19881989,3
8470626,20132014,3
8452155,19751976,3
8459648,20002001,3
8469521,20052006,3
8449853,19771978,3
8467913,20022003,2
8447560,19331934,2
8458534,19921993,3
8447895,19531954,2
8448311,19681969,2
8476434,20152016,2
8445854,19341935,3
8452535,19901991,2
8474602,20172018,3
8451595,19761977,2
8479336,20222023,3
8482665,20242025,2
8445320,19481949,3
8448104,19931994,3
8449476,19761977,2
8448294,19801981,3
8469470,20082009,3
8451891,19781979,3
8448694,19691970,2
8451005,20012002,3
8465005,20012002,3
8446487,19881989,3
8451892,19721973,2
8451845,19851986,2
8459587,20022003,3
8460051,20022003,3
8446424,19831984,3
8458950,19961997,3
8449149,19681969,3
8448471,19881989,3
8447024,19451946,3
8476454,20222023,3
8446011,19891990,2
8446998,19741975,3
8445470,19881989,2
8446444,19701971,3
8469492,20072008,3
8448364,19801981,3
8478449,20222023,3
8446063,19801981,3
8449275,19771978,3
8446408,20032004,3
8451204,19771978,2
8466251,20022003,3
8451528,19771978,2
8449789,19871988,3
8447099,19661967,2
8445536,19221923,3
8473986,20192020,3
8476341,20222023,2
8456874,19931994,2
8446494,19941995,3
8470072,20072008,3
8475176,20192020,3
8449059,19301931,2
8448622,19941995,3
8476822,20242025,2
8458615,19971998,2
8451786,19871988,3
8478099,20172018,3
8470085,20062007,3
8444970,19561957,3
8447709,19992000,2
8448845,19891990,3
8460542,20012002,3
8445438,19951996,2
8449745,19841985,3
8459614,20012002,3
8447482,19721973,3
8451624,19801981,3
8447850,19341935,3
8479576,20242025,2
8449593,19331934,3
8462040,19971998,3
8482667,20242025,2
8445212,19821983,3
8449104,19721973,2
8446838,19891990,3
8452556,19941995,3
8468778,20052006,2
8448326,19801981,3
8449850,19331934,3
8475765,20142015,3
8446071,19871988,2
8447354,19761977,2
8470880,20132014,3
8457704,19951996,3
8479580,20182019,3
8449987,19331934,3
8465003,20032004,3
8445415,19831984,2
8450468,19801981,3
8449463,19931994,3
8478039,20192020,2
8460507,20032004,3
8449372,19371938,3
8451369,19881989,2
8462061,20022003,3
8451623,19771978,3
8470281,20092010,3
8471724,20102011,3
8449835,19581959,2
8446886,19261927,2
8470257,20142015,3
8446238,19851986,3
8446205,19971998,3
8456556,19951996,3
8450234,19881989,3
8445381,19811982,3
8469670,20032004,3
8477887,20202021,3
8478046,20182019,3
8451102,19731974,3
8478010,20222023,3
8447998,19531954,3
8475764,20162017,3
8452466,19751976,2
8474775,20112012,2
8462102,19981999,2
8467895,20002001,2
8476874,20132014,3
8478063,20172018,3
8446468,19921993,3
8449077,19351936,3
8449228,19471948,2
8458562,20052006,2
8451335,19751976,3
8449265,19701971,3
8450215,19791980,3
8478866,20172018,3
8480002,20242025,2
8447715,19992000,2
8473523,20142015,2
8450512,19901991,3
8475236,20182019,3
8446735,19881989,3
8471698,20162017,3
8464998,20032004,3
8479591,20242025,2
8459074,19961997,3
8477507,20242025,2
8446100,19721973,3
8482626,20202021,2
8446238,19841985,3
8471230,20082009,2
8458527,20002001,3
8473991,20112012,3
8451758,19851986,3
8475810,20242025,2
8446871,19771978,2
8452140,19721973,3
8456306,19951996,3
8458562,19992000,3
8474550,20112012,3
8448130,19691970,2
8474870,20242025,2
8480051,20202021,2
8478873,20182019,2
8449498,19901991,3
8451538,19691970,3
8451728,19711972,2
8450088,19931994,3
8468778,20052006,3
8450508,19741975,3
8477501,20182019,3
8446303,20012002,3
8471392,20172018,3
8446514,19261927,3
8446998,19831984,3
8448981,19811982,3
8480848,20232024,3
8474102,20172018,3
8445408,19531954,2
8478427,20222023,3
8452287,19831984,2
8474102,20162017,3
8477930,20192020,3
8447505,19801981,2
8471958,20142015,3
8476904,20162017,2
8471859,20092010,3
8446997,19931994,3
8451860,19921993,3
8452157,19871988,2
8452240,19921993,2
8474550,20162017,2
8476292,20202021,3
8470622,20092010,3
8447853,19731974,2
8471682,20102011,3
8444945,19841985,3
8445977,19901991,3
8446908,19751976,3
8447533,19761977,2
8470655,20152016,3
8473422,20112012,3
8448566,19921993,3
8475178,20212022,3
8479325,20232024,3
8447808,19741975,2
8448764,19981999,3
8458941,19981999,3
8467349,20002001,3
8448437,19671968,3
8447748,19861987,3
8446178,19841985,3
8481517,20232024,2
8475149,20202021,3
8451891,19761977,3
8445091,19541955,2
8459444,20102011,3
8448128,19571958,3
8470093,20082009,2
8477359,20202021,3
8455875,19961997,3
8449346,19801981,3
8447025,19381939,3
8475172,20192020,3
8452492,19841985,2
8447330,19731974,3
8458566,19931994,3
8475809,20212022,3
8471214,20102011,3
8470645,20122013,3
8451119,19881989,3
8448333,19491950,3
8445694,19841985,2
8471804,20092010,3
8475182,20152016,3
8471227,20152016,3
8469544,20132014,3
8479442,20212022,3
8447957,19901991,3
8450178,19731974,3
8451960,19701971,2
8446602,19811982,2
8458536,19911992,3
8451335,19791980,3
8458526,19981999,2
8451794,19891990,3
8445938,19761977,2
8448223,19561957,3
8468577,20002001,2
8447293,19781979,3
8459443,19951996,3
8462147,20002001,3
8477465,20192020,2
8451820,19951996,2
8469608,20192020,3
8449957,19992000,3
8459144,19981999,3
8474564,20242025,2
8451991,20002001,3
8449155,19651966,3
8476412,20182019,2
8444954,19471948,3
8458942,19961997,3
8462093,20072008,3
8473568,20092010,3
8479661,20222023,2
8470794,20152016,3
8452122,19691970,2
8476885,20242025,2
8476288,20182019,3
8452495,19841985,3
8447193,19811982,3
8479394,20182019,2
8481544,20212022,2
8456793,19941995,3
8476525,20182019,3
8450894,19801981,3
8449044,19641965,3
8457264,20012002,3
8449886,19801981,3
8460712,20092010,2
8445833,19541955,3
8471679,20132014,2
8475650,20132014,3
8451860,19891990,2
8445296,19331934,3
8476545,20152016,3
8448495,19751976,3
8451614,19761977,2
8476892,20182019,3
8447163,19351936,3
8445672,19851986,3
8482113,20232024,3
8447218,19691970,2
8468685,20142015,2
8451369,19881989,3
8445885,19311932,3
8448884,19971998,3
8446484,19931994,3
8474096,20112012,3
8445275,19871988,2
8455653,20032004,3
8445218,19791980,2
8446079,19831984,3
8470828,20172018,3
8451957,19791980,3
8447324,19671968,2
8449032,19711972,2
8446728,19491950,3
8449960,19381939,3
8450642,19891990,3
8467353,20022003,3
8477488,20232024,3
8447149,19651966,3
8460577,20092010,3
8473607,20082009,2
8459014,20022003,3
8458519,20082009,3
8450627,19871988,3
8449007,19221923,3
8459450,19992000,2
8469455,20022003,3
8448394,19961997,2
8481581,20222023,3
8449627,19881989,2
8475179,20232024,2
8471685,20242025,2
8467876,20012002,3
8477220,20152016,3
8446713,19721973,2
8451911,19871988,3
8458347,19971998,3
8460492,19951996,3
8458568,19951996,3
8473541,20202021,2
8476904,20242025,2
8473614,20182019,2
8446036,19861987,3
8449637,19741975,2
8445274,19791980,3
8447025,19351936,3
8447885,19691970,3
8446831,20002001,3
8452367,19841985,2
8445105,19531954,3
8460501,20022003,3
8449850,19261927,3
8448495,19781979,3
8460497,20032004,2
8448784,19401941,3
8447505,19881989,3
8466971,19981999,3
8475197,20202021,3
8470147,20092010,2
8467346,20002001,3
8447685,19961997,3
8445865,19561957,3
8470655,20162017,3
8450209,19831984,2
8481147,20232024,2
8455994,19941995,3
8447041,19591960,2
8447655,19271928,3
8474009,20132014,3
8476999,20202021,2
8458929,20022003,3
8445855,19661967,3
8458540,20002001,3
8449967,19701971,2
8448116,19821983,3
8449842,19741975,2
8449423,19851986,3
8473722,20102011,3
8477901,20202021,3
8446601,19591960,2
8447025,19361937,3
8469665,20072008,3
8470642,20192020,3
8446011,19871988,2
8445555,19891990,3
8448108,19651966,3
8445603,19871988,3
8482193,20242025,2
8477939,20232024,3
8448754,19891990,3
8477998,20192020,3
8446951,19951996,3
8467412,20092010,3
8450941,19961997,3
8474162,20152016,3
8452232,19721973,2
8451083,19901991,3
8475311,20122013,2
8447623,19491950,2
8446100,19801981,3
8445906,19681969,3
8470880,20222023,2
8451141,19841985,3
8451794,19851986,3
8476462,20122013,3
8448194,19651966,3
8449675,19771978,3
8446177,19851986,2
8475246,20132014,3
8451655,19831984,2
8448495,19741975,3
8446560,19781979,2
8445643,19811982,3
8445749,19741975,2
8446830,20032004,3
8446597,19791980,3
8469547,20072008,3
8478398,20182019,3
8448056,19571958,2
8451689,19911992,3
8447330,19651966,3
8449150,19651966,3
8459522,20012002,2
8460562,20062007,3
8467343,20002001,3
8446002,19681969,3
8460806,20022003,3
8449545,20002001,3
8471403,20082009,2
8471734,20102011,3
8445458,19861987,3
8457049,19921993,2
8450311,19841985,3
8447988,19701971,2
8449617,19751976,3
8445712,19891990,3
8447988,19761977,3
8478104,20182019,3
8445855,19691970,3
8445333,19431944,3
8467514,20022003,3
8448671,19741975,3
8445612,19731974,3
8445313,19721973,2
8451025,19831984,3
8457847,19951996,3
8445233,19321933,3
8457969,20012002,3
8480844,20242025,2
8449149,19701971,3
8450066,19541955,3
8452489,19771978,3
8451010,19841985,2
8456567,19931994,3
8481186,20222023,3
8470662,20112012,3
8451107,19961997,3
8448637,19871988,3
8451369,19901991,2
8446318,19481949,3
8447488,19681969,2
8446703,19271928,2
8447335,19781979,3
8458585,19951996,3
8449734,19811982,3
8447066,19831984,2
8450019,19581959,3
8459094,19992000,3
8477930,20172018,3
8458658,20032004,3
8470609,20112012,3
8446071,19861987,2
8447908,19311932,3
8470543,20092010,3
8448382,19961997,3
8460012,20022003,3
8449168,19871988,3
8445767,19391940,3
8445603,19791980,3
8449606,19921993,3
8470318,20102011,3
8477424,20182019,3
8446915,19291930,2
8468083,20072008,3
8448730,19691970,2
8450196,19741975,3
8467511,20072008,2
8475268,20192020,3
8475660,20202021,2
8451474,19791980,3
8448208,20002001,3
8447012,19291930,3
8474019,20162017,3
8449423,19841985,3
8468635,20102011,3
8465026,20012002,3
8448413,19871988,3
8446513,19521953,3
8446607,19371938,3
8473419,20172018,3
8451538,19761977,2
8477970,20202021,2
8446714,19671968,2
8475883,20202021,2
8449755,19901991,3
8448415,19931994,3
8448628,19881989,3
8459557,19981999,3
8468540,20072008,3
8451789,19971998,3
8450345,19821983,3
8470966,20232024,2
8449455,19761977,2
8449594,19701971,2
8474774,20132014,3
8447287,19561957,2
8473503,20152016,2
8477839,20192020,3
8479325,20182019,3
8481020,20212022,2
8449932,19771978,3
8458582,19921993,3
8446469,19821983,2
8448346,19291930,2
8446057,19751976,3
8458562,19981999,2
8471734,20152016,2
8447591,19661967,3
8465024,19992000,3
8476869,20232024,3
8462182,20032004,3
8447400,19921993,3
8446728,19571958,3
8445893,19781979,3
8471418,20122013,3
8480803,20222023,3
8446658,19711972,3
8465005,20032004,3
8470880,20142015,3
8448068,19711972,3
8476822,20152016,3
8465090,19981999,3
8477447,20152016,3
8465058,20152016,3
8469626,20102011,3
8462114,20022003,3
8446295,19992000,3
8449052,19541955,2
8477454,20182019,3
8447790,19781979,3
8448108,19581959,3
8448158,19481949,2
8475883,20182019,2
8447505,19891990,2
8478099,20242025,2
8478131,20212022,3
8447589,19701971,3
8451880,19721973,3
8457969,19961997,2
8467346,20112012,3
8446628,19321933,3
8451925,19992000,3
8446445,19841985,3
8451587,19781979,3
8445611,19771978,3
8449244,19561957,3
8460239,19992000,3
8449627,19821983,2
8446707,19631964,2
8450670,19801981,3
8459001,20012002,3
8448305,19551956,3
8451801,19861987,3
8447591,19651966,3
8446291,19771978,3
8447496,19701971,3
8447062,19831984,3
8446286,19951996,3
8445816,19721973,3
8444897,19851986,3
8460703,20072008,3
8451407,19871988,2
8478414,20222023,3
8449681,19931994,2
8445735,19901991,3
8451893,19751976,2
8477935,20182019,3
8478414,20182019,3
8459081,19981999,2
8476453,20202021,3
8450110,19681969,2
8447627,19721973,3
8447144,19311932,3
8475820,20152016,3
8446079,19881989,3
8450148,19781979,3
8452217,19981999,2
8456264,19981999,2
8458959,20002001,3
8452535,19911992,3
8476851,20122013,3
8477220,20162017,3
8448038,19911992,3
8460705,20092010,2
8471403,20152016,2
8469548,20102011,2
8445550,20012002,3
8445613,19771978,2
8445032,19641965,3
8451804,19901991,3
8449175,19911992,3
8448275,19861987,2
8477215,20122013,3
8459439,20012002,3
8446779,19871988,3
8483491,20232024,2
8445207,19791980,3
8469521,20132014,3
8446435,19851986,2
8448963,19681969,3
8447850,19411942,3
8477180,20192020,2
8451251,19751976,3
8469473,20142015,3
8449570,19781979,3
8444914,19801981,3
8449681,19961997,2
8458638,19961997,3
8447837,19551956,3
8480035,20242025,2
8477435,20202021,3
8447742,19761977,2
8481611,20222023,2
8476393,20222023,3
8459365,19992000,2
8446063,19901991,3
8475797,20122013,3
8473541,20122013,2
8446309,19901991,3
8476852,20162017,3
8460561,20122013,3
8475311,20142015,2
8475681,20122013,2
8446490,19761977,3
8471887,20092010,3
8449795,19811982,3
8470880,20162017,2
8482073,20232024,3
8445493,19951996,3
8449550,19821983,2
8473512,20192020,3
8446291,19731974,2
8476856,20212022,3
8450795,19821983,3
8445458,19831984,2
8449556,19541955,3
8460012,19961997,3
8447496,19681969,3
8481606,20232024,3
8447300,19781979,3
8470740,20142015,3
8476436,20152016,3
8447803,19491950,3
8470642,20112012,3
8445445,19781979,2
8445932,19831984,3
8459174,19971998,3
8477950,20212022,3
8449227,19671968,3
8470061,20082009,3
8448440,19311932,3
8449034,19721973,2
8449307,19691970,3
8464968,20002001,3
8446991,19821983,3
8449420,19831984,2
8473579,20122013,3
8446864,19711972,2
8444876,19671968,3
8446082,19911992,3
8470640,20092010,3
8471873,20112012,3
8448937,19711972,2
8467514,20092010,3
8447774,19721973,3
8473558,20122013,3
8446407,19971998,3
8477429,20172018,3
8450900,19861987,3
8448213,19571958,2
8449498,19811982,2
8475325,20132014,3
8451595,19851986,3
8466156,20012002,2
8458658,20002001,2
8449494,19581959,3
8477353,20232024,3
8451794,19831984,3
8449426,19751976,2
8452488,19731974,3
8475220,20242025,2
8468639,20052006,3
8452232,19791980,3
8466142,20102011,3
8446103,19761977,3
8446951,19901991,3
8449550,19841985,3
8448825,19901991,3
8470147,20152016,2
8448011,19271928,3
8447855,19541955,3
8449972,19861987,3
8450196,19671968,3
8459432,20052006,2
8459590,19981999,2
8444944,19821983,3
8445333,19381939,3
8469591,20132014,3
8458516,19971998,3
