team_id,season_id
SJS,20152016
SJS,20052006
SJS,20232024
SJS,20222023
SJS,20162017
SJS,19921993
SLE,19341935
STL,20112012
STL,19681969
STL,19981999
STL,19961997
STL,19992000
STL,19931994
STL,19821983
STL,20122013
STL,20062007
STL,19871988
STL,20182019
STL,20212022
STL,20172018
STL,20012002
STL,19741975
STL,20202021
STL,19941995
STL,19791980
STL,19671968
STL,20132014
STL,19831984
STL,19841985
STL,20102011
STL,19971998
STL,20192020
STL,19891990
STL,19721973
STL,20142015
STL,20092010
STL,19691970
STL,19951996
STL,19771978
STL,19761977
STL,20242025
STL,20032004
STL,19781979
STL,19751976
STL,20072008
STL,20022003
STL,19801981
STL,19731974
STL,19701971
STL,19901991
STL,19881989
STL,19711972
STL,19811982
STL,19851986
STL,19911992
STL,20002001
STL,20082009
STL,19861987
STL,20152016
STL,20052006
STL,20232024
STL,20222023
STL,20162017
STL,19921993
TAN,19171918
TAN,19181919
TBL,20112012
TBL,19981999
TBL,19961997
TBL,19992000
TBL,19931994
TBL,20122013
TBL,20062007
TBL,20182019
TBL,20212022
TBL,20172018
TBL,20012002
TBL,20202021
TBL,19941995
TBL,20132014
TBL,20102011
TBL,19971998
TBL,20192020
TBL,20142015
TBL,20092010
TBL,19951996
TBL,20242025
TBL,20032004
TBL,20072008
TBL,20022003
TBL,20002001
TBL,20082009
TBL,20152016
TBL,20052006
TBL,20232024
TBL,20222023
TBL,20162017
TBL,19921993
TOR,19981999
TOR,19311932
TOR,19441945
TOR,19341935
TOR,19992000
TOR,19511952
TOR,19871988
TOR,20212022
TOR,19381939
TOR,20172018
TOR,19411942
TOR,19791980
TOR,20102011
TOR,19971998
TOR,19641965
TOR,19331934
TOR,19901991
TOR,19501951
TOR,19531954
TOR,19421943
TOR,19271928
TOR,19581959
TOR,19651966
TOR,19621963
TOR,19681969
TOR,19541955
TOR,19471948
TOR,20122013
TOR,19591960
TOR,19451946
TOR,19841985
TOR,19661967
TOR,20192020
TOR,19721973
TOR,19951996
TOR,19811982
TOR,19911992
TOR,19401941
TOR,20052006
TOR,20222023
TOR,19301931
TOR,20112012
TOR,19551956
TOR,19521953
TOR,19281929
TOR,20182019
TOR,19671968
TOR,20202021
TOR,19831984
TOR,19891990
TOR,20142015
TOR,19761977
TOR,20242025
TOR,19731974
TOR,19701971
TOR,19361937
TOR,19491950
TOR,19291930
TOR,19371938
TOR,19391940
TOR,20152016
TOR,19611962
TOR,19601961
TOR,20232024
TOR,19921993
TOR,19961997
TOR,19571958
TOR,19931994
TOR,19821983
TOR,20062007
TOR,19461947
TOR,19741975
TOR,20012002
TOR,19481949
TOR,19941995
